,url_hotel,description_hotel,score_hotel,adresse_hotel,animals_hotel,lat,lon,city,popularity,upsort_bh,class,distance_from_search,bayesian_review_score,name_hotel,warm,landscape,less_cloud,main.temp,main.feels_like,main.temp_max,main.humidity,clouds.all,wind.speed,visibility,lg_day,rain.3h,coord.lat,coord.lon,mainweather.main,mainweather.description
1784,https://www.booking.com/hotel/fr/studio-calme-et-tres-lumineux-au-pied-de-notre-dame-de-la-garde.fr.html,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Studio calme et très lumineux, au pied de notre Dame de la Garde!  pour économiser.Le Studio calme et très lumineux, au pied de notre Dame de la Garde est situé dans le quartier Castellane et Préfecture de Marseille, à 1,3 km de la rue Saint-Ferréol, à 300 mètres de la basilique Notre-Dame de la Garde et à 1,9 km du palais du Pharo. Offrant une vue sur la ville et la montagne, cet appartement dispose également d'une connexion Wi-Fi gratuite.Cet appartement comprend une chambre, une télévision par câble à écran plat, une cuisine équipée d'un micro-ondes et d'un réfrigérateur ainsi qu'une salle de bains pourvue d'une douche.Le musée des civilisations de l'Europe et de la Méditerranée et le centre commercial Les Terrasses du Port se trouvent à 2,8 km. L'aéroport de Marseille-Provence, le plus proche, est à 27 km du Studio calme et très lumineux, au pied de notre Dame de la Garde. ","9,5","75 Boulevard André Aune, Castellane et Préfecture, 13006 Marseille, France",Cet hébergement est non-fumeurs.,43.2863751,5.3709143,Marseille,0,0,0,0,1,"Studio calme et très lumineux, au pied de notre Dame de la Garde",1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1785,https://www.booking.com/hotel/fr/marseillecity-chambre-d-ha-tes-dans-un-loft.fr.html,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Marseille City Chambres&Appartements!  pour économiser.Le Marseille City Chambres&Appartements propose des chambres et des appartements situés à 10 minutes à pied du Vieux-Port de Marseille et de Saint-Charles, la principale gare ferroviaire. Vous bénéficierez d'une connexion Wi-Fi gratuite.Les chambres comprennent la climatisation ainsi qu'une salle de bains privative avec une douche, un sèche-cheveux et des articles de toilette gratuits.Les appartements comprennent la climatisation, une télévision à écran plat et une cuisine tout équipée. Leur salle de bains est pourvue d'une douche, d’un sèche-serviettes et de toilettes.Vous trouverez des bars et des restaurants à moins de 200 mètres. En 10 minutes de marche, vous rejoindrez la Canebière, la rue principale et historique de Marseille, ainsi que le quartier d'affaires EuroMéditerranée. ","9,3","26 Boulevard des Dames, 13002 Marseille, France",Cet hébergement est non-fumeurs.,43.30195653,5.37229434,Marseille,0,0,1,0,1,Marseille City Chambres&Appartements,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1786,https://www.booking.com/hotel/fr/ginkgo-marseille.fr.html,"Offrant une vue sur son jardin, le GinKgo est situé à Marseille. Il propose un service de prêt de vélos, un bar, un salon commun, un jardin et une terrasse. La connexion Wi-Fi est gratuite.Vous pourrez jouer au ping-pong sur place ou faire de la randonnée ou de la planche à voile dans les environs.Vous séjournerez à 2,9 km de la plage de la Vieille Chapelle et à 3,6 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence, le plus proche, est implanté à 33 km. ","8,9","3 Avenue Frédéric le Play, 13009 Marseille, France",Cet hébergement est non-fumeurs.,43.243207,5.40081,Marseille,0,0,0,0,1,GinKgo,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1787,https://www.booking.com/hotel/fr/jacuzzi-privatif-marseille.fr.html,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Suite Jacuzzi Privatif Plage Des Catalans!  pour économiser.Dotée d'une baignoire spa, la Suite Jacuzzi Privatif Plage Des Catalans est située à Marseille. Vous bénéficierez d'une connexion Wi-Fi gratuite et d'une kitchenette entièrement équipée.Cet appartement climatisé comprend une chambre séparée, 2 salles de bains avec peignoirs et sèche-cheveux, ainsi qu'un coin salon. Il dispose également d'une télévision par satellite à écran plat ainsi que de lecteurs CD et DVD.Lors de votre séjour, vous pourrez profiter d'un jacuzzi.Vous séjournerez à proximité de la plage des Catalans, de la Fausse Monnaie et de la plage de Maldorme. L'aéroport de Marseille-Provence, le plus proche, est implanté à 26 km. ","9,1","7 Rue de Suez, 13007 Marseille, France",Cet hébergement est non-fumeurs.,43.29128904,5.35822704,Marseille,0,0,0,0,1,Suite Jacuzzi Privatif Plage Des Catalans,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1788,https://www.booking.com/hotel/fr/appartement-cosy-a-partager-50mts2-vieux-port.fr.html,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Fred's Home GuestRoom - VieuxPort - LgbtFriendly!  pour économiser.Situé à Marseille, à 2,1 km de la plage des Catalans et à 300 mètres de la station de métro Vieux Port, le Fred's Home GuestRoom - VieuxPort - LgbtFriendly propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, un service de prêt de vélos et un bar. Vous aurez accès à une terrasse.Ce séjour chez l'habitant dispose d'une télévision par satellite à écran plat. Les serviettes et le linge de lit sont fournis.Un petit-déjeuner continental est servi chaque matin.Vous pourrez faire du vélo dans les environs.Vous séjournerez à proximité de la rue Saint-Ferréol, du musée des civilisations de l'Europe et de la Méditerranée et de la station de métro Joliette. L'aéroport le plus proche, celui de Marseille-Provence, est situé à 25 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ","9,4","4 Rue Henri Fiocca, 13001 Marseille, France",Cet hébergement est non-fumeurs.,43.29715385,5.37391414,Marseille,0,0,1,0,1,Fred's Home GuestRoom - VieuxPort - ''A room at Home'' - LgbtFriendly,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1789,https://www.booking.com/hotel/fr/suite-privee-du-balcon-du-vieux-port-marseille.fr.html,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Suite privée du balcon du vieux port Marseille!  pour économiser.Située à 1,3 km de la plage des Catalans, la Suite privée du balcon du vieux port Marseille propose un bar, une terrasse et une réception ouverte 24h/24. La connexion Wi-Fi est gratuite.Tous les logements sont climatisés et disposent d'une télévision à écran plat, d'un salon avec un canapé, d'une cuisine bien équipée avec un coin repas ainsi que d'une salle de bains privative pourvue d'une douche, de peignoirs et de chaussons. Un lave-vaisselle, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis.L'appart'hôtel propose un service de blanchisserie ainsi que des installations d'affaires comme un fax et une photocopieuse.Vous séjournerez à proximité du palais du Pharo, de la rue Saint-Ferréol et de la station de métro Vieux-Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 26 km. ","9,7","30 Rue Neuve Sainte-Catherine, 13007 Marseille, France",Cet hébergement est non-fumeurs.,43.291837,5.3677745,Marseille,0,0,1,0,1,Suite privée du balcon du vieux port Marseille,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1790,https://www.booking.com/hotel/fr/chambre-privee-avec-piscine.fr.html,"Dotée d'une piscine extérieure ouverte en saison, d'un jardin et d'une terrasse, la Chambre privée avec Piscine propose un hébergement à Marseille avec une connexion Wi-Fi gratuite et une vue sur la piscine. Ce Bed & Breakfast possède également une piscine privée.Cette chambre d'hôtes dispose d'une télévision à écran plat. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 7,2 km de la station de métro La Timone et à 7,3 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence, le plus proche, est implanté à 34 km. ","9,1","36 Rue Courencq, 13011 Marseille, France",Cet hébergement est non-fumeurs.,43.28491659,5.46210346,Marseille,0,0,0,0,1,Chambre privée avec Piscine,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1791,https://www.booking.com/hotel/fr/la-villa-blanche.fr.html,"Situé sur une colline, l'hôtel La Villa Blanche possède une piscine extérieure ainsi qu'une terrasse surplombant le port et la vallée de Marseille. Ses chambres élégantes comprennent une terrasse privée.Toutes les chambres climatisées de cet hôtel sont décorées de manière personnalisée et équipées d'une télévision. Certaines disposent d'un lit à baldaquin et sont revêtues de parquet. Chacune est pourvue d'une salle de bains privative ornée de carrelage en mosaïque.Chaque matin, l'hôtel La Villa Blanche propose un petit-déjeuner continental composé d'ingrédients frais. Un repas du soir servi sur un plateau est également disponible sur commande préalable.Le parking privé sur place est gratuit et l'hôtel La Villa Blanche est à seulement 5 minutes de route de Château-Gombert. Dans les environs, vous pourrez également profiter de 15 km de sentiers de randonnée. ","9,4","30 Chemin Des Grottes Loubieres, 13013 Marseille, France",Cet hébergement est non-fumeurs.,43.35931266,5.42403147,Marseille,0,0,0,0,1,La Villa Blanche,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1792,https://www.booking.com/hotel/fr/apparemment-t2-en-residence-calme-fermee.fr.html,"Offrant une vue sur la ville, l'Apparemment T2 en résidence calme fermée propose un hébergement avec un balcon et une machine à café, à environ 6,7 km de la station de métro Joliette. Cet hébergement climatisé se trouve à 6,5 km du centre commercial Les Terrasses du Port. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin.Une terrasse est à votre disposition sur place.Vous séjournerez à 7,2 km du musée des civilisations de l'Europe et de la Méditerranée et à 7,7 km de la station de métro Vieux Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 20 km. ","8,7","Traverse Adoul, 13015 Marseille, France",Cet hébergement est non-fumeurs.,43.3504587,5.3573524,Marseille,0,0,0,0,1,Apparemment T2 en résidence calme fermée,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1793,https://www.booking.com/hotel/fr/le-cosy-de-l-eveche.fr.html,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le cosy de L'évéche!  pour économiser.Le cosy de L'évéche est situé à Marseille, à 500 mètres de la station de métro Joliette et à 1,1 km de la station de métro Vieux Port, dans une région propice à la randonnée. Vous séjournerez à 2,9 km de la plage des Catalans. Vous bénéficierez gratuitement d'un parking privé sur place et d'une connexion Wi-Fi.Cet appartement comprend 2 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.Vous séjournerez à proximité du centre commercial Les Terrasses du Port, du musée des civilisations de l'Europe et de la Méditerranée et de la rue Saint-Ferréol. L'aéroport de Marseille-Provence, le plus proche, est implanté à 24 km. ","8,6","Batiment B étage 3 96 Rue de l'Évêché, 13002 Marseille, France",Cet hébergement est non-fumeurs.,43.30134577,5.36711938,Marseille,0,0,0,0,1,Le cosy de L'évéche,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1794,https://www.booking.com/hotel/fr/le-couvent-marseille.fr.html,"Situé à Marseille, à proximité du musée des civilisations de l'Europe et de la Méditerranée, de la station de métro Vieux Port et de la station de métro Joliette, l'établissement Le Couvent Marseille propose une connexion Wi-Fi gratuite.Tous les logements disposent d'une cuisine entièrement équipée avec un micro-ondes, d'un coin salon, d'une télévision à écran plat, d'un lave-linge ainsi que d'une salle de bains privative avec douche et sèche-cheveux. Un réfrigérateur, un four, des plaques de cuisson, une bouilloire et une machine à café sont également disponibles.Vous séjournerez à proximité du centre commercial Les Terrasses du Port, de la rue Saint-Ferréol et de la gare de Marseille-Saint-Charles. L'aéroport de Marseille-Provence, le plus proche, est implanté à 24 km. ","8,8","6 RUE FONDERIE VIEILLE, 13002 Marseille, France",Cet hébergement est non-fumeurs.,43.29722248,5.36653509,Marseille,0,0,1,0,1,Le Couvent Marseille,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1795,https://www.booking.com/hotel/fr/aventure-1827.fr.html,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Aventure 1827!  pour économiser.Situé à Marseille, à moins de 1 km de la station de métro La Timone et à 17 minutes à pied de la station de métro Castellane, l'Aventure 1827 dispose de la climatisation. Offrant une vue sur la ville, il se trouve à 1,5 km de la rue Saint-Ferréol et à 3 km de la station de métro Vieux Port.Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 1,8 km de la gare de Marseille-Saint-Charles et à 3,8 km du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km. ","8,8","1 Rue Sainte-Marie, 13005 Marseille, France",Cet hébergement est non-fumeurs.,43.29356196,5.392116,Marseille,0,0,0,0,1,Aventure 1827,1,0,1,16.69775,16.00075,16.7095,60.425,37.8,7.126250000000001,10000.0,10.294166666666666,8.79,43.2962,5.37,Rain,scattered clouds
1796,https://www.booking.com/hotel/fr/the-address-cassis.fr.html,"Situé à Cassis, à 1,1 km de la Grande Mer, l'établissement THE ADDRESS CASSIS propose une piscine extérieure, un parking privé gratuit, un bar et un salon commun. Chaque hébergement de cette maison d'hôtes 5 étoiles offre une vue sur la piscine. Vous aurez accès à un jardin et à un casino. Offrant une vue sur la mer, il dispose d'une terrasse et d'une connexion Wi-Fi gratuite.Toutes les chambres de cette maison d'hôtes comprennent une bouilloire. Leur salle de bains privative est pourvue d'une douche et de peignoirs. Les logements comprennent un coffre-fort.Un petit-déjeuner américain ou à la carte est servi sur place.Lors de votre séjour à l'ADRESSE CASSIS, vous pourrez pratiquer diverses activités à Cassis et dans ses environs, telles que le vélo et la randonnée.Vous séjournerez à 1,4 km du Bestouan et à 1,5 km de la plage de l'Anse de Corton. L'aéroport de Marseille-Provence, le plus proche, est implanté à 48 km. ","9,8","30 Avenue Jules Ferry, 13260 Cassis, France",Les fêtes/événements ne sont pas autorisés.,43.220408,5.54109,Cassis,0,0,1,0,1,THE ADDRESS CASSIS,1,0,1,16.71725,15.9655,16.7315,58.25,39.25,6.549250000000001,9875.075,10.299444444444443,9.81,43.214,5.5396,Rain,scattered clouds
