,url_tested,name_hotel,url_hotel,city,order
0,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,UNE TERRASSE SUR LA MER 3 pers 2 chambres VUE MER,https://www.booking.com/hotel/fr/une-terrasse-sur-la-mer-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=115&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
1,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Villa ANTINEA,https://www.booking.com/hotel/fr/antinea-cassis12.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=874&from=searchresults#hotelTmpl,Cassis,popularity
2,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,LE REVE BLEU,https://www.booking.com/hotel/fr/le-reve-bleu-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=863&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
3,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Le chemin de belle fille,https://www.booking.com/hotel/fr/le-chemin-de-belle-fille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=776&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
4,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Home Cassis - Maison Julou - Piscine chauffée,https://www.booking.com/hotel/fr/home-cassis-maison-julou.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=981&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
5,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,appartement cosy à 10 mètres du port de Cassis,https://www.booking.com/hotel/fr/appartement-cosy-a-10-metres-du-port-de-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=234&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
6,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,"Cassis, le Grand Bleu, triplex vue mer, port plage 10mn à pieds",https://www.booking.com/hotel/fr/le-grand-bleu-cassis1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=926&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
7,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Le Cleli,https://www.booking.com/hotel/fr/le-cleli.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=303&from=searchresults#hotelTmpl,Cassis,popularity
8,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,LA FALAISE PARADIS Vue mer 180°,https://www.booking.com/hotel/fr/la-falaise-paradis-vue-mer-180deg.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=516&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
9,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,LOU CIGALOU,https://www.booking.com/hotel/fr/lou-cigalou-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=205&from=searchresults#hotelTmpl,Cassis,popularity
10,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Appartement Cassis vue mer d'exception,https://www.booking.com/hotel/fr/appartement-st-marc-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=789&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
11,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,La douceur de Cassis,https://www.booking.com/hotel/fr/la-douceur-de-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=202&from=searchresults#hotelTmpl,Cassis,popularity
12,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Sweet SEA HOME vue mer,https://www.booking.com/hotel/fr/sea-home.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=460&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
13,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,T2 VUE IMPRENABLE SUR CASSIS,https://www.booking.com/hotel/fr/t2-vue-imprenable-sur-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=176&from=searchresults#hotelTmpl,Cassis,popularity
14,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Appart Port Cassis Village Parking,https://www.booking.com/hotel/fr/appartement-port-rue-michel-arnaud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=157&from=searchresults#hotelTmpl,Cassis,popularity
15,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,BALCON SUR MER vue mer,https://www.booking.com/hotel/fr/balcon-sur-mer.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=317&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
16,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,HORIZON BLEU Vue Mer,https://www.booking.com/hotel/fr/horizon-bleu-vue-mer.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=209&from=searchresults#hotelTmpl,Cassis,popularity
17,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,CALYPSO,https://www.booking.com/hotel/fr/sea-and-sun-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=432&from=searchresults#hotelTmpl,Cassis,popularity
18,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Le clos de la tour Cassis,https://www.booking.com/hotel/fr/le-clos-de-la-tour-cassis-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=841&from=searchresults#hotelTmpl,Cassis,popularity
19,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,appartement du pêcheur à Cassis à 10 mètres du port,https://www.booking.com/hotel/fr/appartement-du-pecheur-a-cassis-a-10-metres-du-port.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
20,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Cassis Ma Vie Là,https://www.booking.com/hotel/fr/cassis-ma-vie-la.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cassis,popularity
21,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Plage & Calanques Cassis,https://www.booking.com/hotel/fr/cote-calanques-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=262&from=searchresults#hotelTmpl,Cassis,popularity
22,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Le Duplex,https://www.booking.com/hotel/fr/le-duplex-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=304&from=searchresults#hotelTmpl,Cassis,popularity
23,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,L'ECHO DES FLOTS vue mer,https://www.booking.com/hotel/fr/echo-des-flots.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=81&from=searchresults#hotelTmpl,Cassis,popularity
24,https://www.booking.com/searchresults.fr.html?ss=Cassis&order=popularity,Le Clocher de Cassis,https://www.booking.com/hotel/fr/clocher-de-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=262&from=searchresults#hotelTmpl,Cassis,popularity
0,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,Vieux Port République Cannebiére,https://www.booking.com/hotel/fr/vieux-port-47-les-augustins.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Marseille,popularity
1,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,Le Plaisir 1827,https://www.booking.com/hotel/fr/le-plaisir-1827.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from=searchresults#hotelTmpl,Marseille,popularity
2,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,Cocon au Soleil 1827,https://www.booking.com/hotel/fr/superbe-cocon-au-soleil-de-marseille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from=searchresults#hotelTmpl,Marseille,popularity
3,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,LE PANIER ENCHANTÉ - Suites & Loft - Terrasse et patio au dessus du Vieux Port,https://www.booking.com/hotel/fr/le-panier-enchante-suites-amp-spa.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Marseille,popularity
4,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,Hôtel Maison Montgrand - Vieux Port,https://www.booking.com/hotel/fr/montgrand.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Marseille,popularity
5,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,"Superbe appart 3 p, 10 mn de la plage avec piscine et parking",https://www.booking.com/hotel/fr/superbe-appart-3-p-10-mn-de-la-plage-avec-piscine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Marseille,popularity
6,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,Maisons du Monde Hôtel & Suites - Marseille Vieux Port,https://www.booking.com/hotel/fr/maisondumondehotelandsuitesmarseille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Marseille,popularity
7,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,NOCNOC - Le Renversant,https://www.booking.com/hotel/fr/nocnoc-le-renversant-loft-atypique-plein-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from=searchresults#hotelTmpl,Marseille,popularity
8,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,Marseillement votre,https://www.booking.com/hotel/fr/votre-adresse-de-charme-hypercentre-marseille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Marseille,popularity
9,https://www.booking.com/searchresults.fr.html?ss=Marseille&order=popularity,"T3 downtown, luminous, near to most facilities.",https://www.booking.com/hotel/fr/t3-downtown-luminous-near-to-most-facilities.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from=searchresults#hotelTmpl,Marseille,popularity
